date,temperature,humidity,luminosity
2023-12-07 15:20:44.250,21.2,34.8,132
2023-12-07 15:20:43.250,21.2,34.8,132
2023-12-07 15:20:42.243,21.2,34.9,132
2023-12-07 15:20:41.240,21.2,34.9,132
2023-12-07 15:20:40.231,21.2,34.9,132
2023-12-07 15:20:39.228,21.2,34.9,132
2023-12-07 15:20:38.220,21.2,34.9,132
2023-12-07 15:20:37.221,21.2,34.9,132
2023-12-07 15:20:36.213,21.2,34.9,132
2023-12-07 15:20:35.210,21.2,34.9,132
2023-12-07 15:20:34.202,21.2,35.0,132
2023-12-07 15:20:33.203,21.2,35.0,132
2023-12-07 15:20:32.195,21.2,35.0,132
2023-12-07 15:20:31.191,21.2,35.0,132
2023-12-07 15:20:30.183,21.2,35.0,133
2023-12-07 15:20:29.180,21.2,35.0,134
2023-12-07 15:20:28.172,21.2,35.0,134
2023-12-07 15:20:27.173,21.2,35.0,135
2023-12-07 15:20:26.165,21.2,35.0,135
2023-12-07 15:20:25.162,21.2,35.0,135
2023-12-07 15:20:24.154,21.2,35.0,134
2023-12-07 15:20:23.154,21.2,35.0,133
2023-12-07 15:20:22.143,21.2,35.0,130
2023-12-07 15:20:21.143,21.2,35.0,130
2023-12-07 15:20:20.135,21.2,35.0,121
2023-12-07 15:20:19.132,21.2,35.0,123
2023-12-07 15:20:18.124,21.2,35.0,124
2023-12-07 15:20:17.124,21.2,35.0,123
2023-12-07 15:20:16.117,21.2,34.8,122
2023-12-07 15:20:15.113,21.2,34.8,122
2023-12-07 15:20:14.106,21.2,34.7,123
2023-12-07 15:20:13.102,21.2,34.7,123
2023-12-07 15:20:12.094,21.2,34.7,125
2023-12-07 15:20:11.095,21.2,34.7,125
2023-12-07 15:20:10.087,21.2,34.7,125
2023-12-07 15:20:09.084,21.2,34.7,123
2023-12-07 15:20:08.076,21.2,34.7,123
2023-12-07 15:20:07.076,21.2,34.7,125
2023-12-07 15:20:06.069,21.2,34.6,123
2023-12-07 15:20:05.065,21.2,34.6,125
2023-12-07 15:20:04.057,21.2,34.6,121
2023-12-07 15:20:03.054,21.2,34.6,122
2023-12-07 15:20:02.046,21.2,34.6,128
2023-12-07 15:20:01.050,21.2,34.6,130
2023-12-07 15:20:00.043,21.2,34.6,132
2023-12-07 15:19:59.040,21.2,34.6,130
2023-12-07 15:19:58.032,21.2,34.5,130
2023-12-07 15:19:57.028,21.2,34.5,130
2023-12-07 15:19:56.021,21.2,34.5,105
2023-12-07 15:19:55.021,21.2,34.5,116
2023-12-07 15:19:54.013,21.2,34.5,135
2023-12-07 15:19:53.009,21.2,34.5,137
2023-12-07 15:19:52.002,21.2,34.5,130
2023-12-07 15:19:51.002,21.2,34.5,136
2023-12-07 15:19:49.995,21.2,34.5,137
2023-12-07 15:19:48.991,21.2,34.5,137
2023-12-07 15:19:47.983,21.2,34.6,138
2023-12-07 15:19:46.980,21.2,34.6,138
2023-12-07 15:19:45.972,21.2,34.6,137
2023-12-07 15:19:44.973,21.2,34.6,136
2023-12-07 15:19:43.965,21.2,34.6,136
2023-12-07 15:19:42.962,21.2,34.6,136
2023-12-07 15:19:41.954,21.2,34.7,136
2023-12-07 15:19:40.954,21.2,34.7,134
2023-12-07 15:19:39.943,21.2,34.7,137
2023-12-07 15:19:38.943,21.2,34.7,138
2023-12-07 15:19:37.935,21.2,34.8,138
2023-12-07 15:19:36.932,21.2,34.8,138
2023-12-07 15:19:35.924,21.2,34.9,138
2023-12-07 15:19:34.925,21.2,34.9,138
2023-12-07 15:19:33.917,21.2,35.0,138
2023-12-07 15:19:32.913,21.2,35.0,138
2023-12-07 15:19:31.906,21.2,34.9,138
2023-12-07 15:19:30.902,21.2,34.9,138
2023-12-07 15:19:29.895,21.2,34.9,138
2023-12-07 15:19:28.895,21.2,34.9,138
2023-12-07 15:19:27.887,21.2,34.9,138
2023-12-07 15:19:26.883,21.2,34.9,138
2023-12-07 15:19:25.876,21.2,34.8,138
2023-12-07 15:19:24.877,21.2,34.8,138
2023-12-07 15:19:23.869,21.2,34.8,138
2023-12-07 15:19:22.865,21.2,34.8,138
2023-12-07 15:19:21.858,21.2,34.7,138
2023-12-07 15:19:20.854,21.2,34.7,138
2023-12-07 15:19:19.847,21.2,34.7,137
2023-12-07 15:19:18.847,21.2,34.7,136
2023-12-07 15:19:17.839,21.1,34.6,137
2023-12-07 15:19:16.836,21.1,34.6,130
2023-12-07 15:19:15.828,21.2,34.6,136
2023-12-07 15:19:14.828,21.2,34.6,136
2023-12-07 15:19:13.821,21.2,34.7,136
2023-12-07 15:19:12.817,21.2,34.7,135
2023-12-07 15:19:11.809,21.2,34.7,129
2023-12-07 15:19:10.806,21.2,34.7,136
2023-12-07 15:19:09.798,21.2,34.7,130
2023-12-07 15:19:08.799,21.2,34.7,135
2023-12-07 15:19:07.791,21.2,34.7,136
2023-12-07 15:19:06.787,21.2,34.7,136
2023-12-07 15:19:05.780,21.2,34.7,136
2023-12-07 15:19:04.780,21.2,34.7,136
2023-12-07 15:19:03.769,21.2,34.7,136
2023-12-07 15:19:02.769,21.2,34.7,138
2023-12-07 15:19:01.761,21.2,34.7,138
2023-12-07 15:19:00.760,21.2,34.7,138
2023-12-07 15:18:59.753,21.2,34.7,138
2023-12-07 15:18:58.754,21.2,34.7,138
2023-12-07 15:18:57.746,21.2,34.7,138
2023-12-07 15:18:56.743,21.2,34.7,138
2023-12-07 15:18:55.735,21.2,34.7,138
2023-12-07 15:18:54.735,21.2,34.7,138
2023-12-07 15:18:53.723,21.2,34.7,138
2023-12-07 15:18:52.724,21.2,34.7,138
2023-12-07 15:18:51.716,21.2,34.6,138
2023-12-07 15:18:50.712,21.2,34.6,138
2023-12-07 15:18:49.705,21.2,34.7,138
2023-12-07 15:18:48.705,21.2,34.7,137
2023-12-07 15:18:47.697,21.2,34.7,137
2023-12-07 15:18:46.694,21.2,34.7,137
2023-12-07 15:18:45.687,21.1,34.6,137
2023-12-07 15:18:44.683,21.1,34.6,137
2023-12-07 15:18:43.675,21.2,34.7,138
2023-12-07 15:18:42.676,21.2,34.7,138
2023-12-07 15:18:41.668,21.2,34.7,138
2023-12-07 15:18:40.665,21.2,34.7,138
2023-12-07 15:18:39.657,21.2,34.7,137
2023-12-07 15:18:38.658,21.2,34.7,137
2023-12-07 15:18:37.650,21.2,34.7,137
2023-12-07 15:18:36.646,21.2,34.7,137
2023-12-07 15:18:35.639,21.2,34.7,138
2023-12-07 15:18:34.635,21.2,34.7,138
2023-12-07 15:18:33.627,21.2,34.7,138
2023-12-07 15:18:32.628,21.2,34.7,138
2023-12-07 15:18:31.620,21.2,34.8,138
2023-12-07 15:18:30.616,21.2,34.8,138
2023-12-07 15:18:29.609,21.2,34.8,138
2023-12-07 15:18:28.609,21.2,34.8,138
2023-12-07 15:18:27.602,21.2,34.8,138
2023-12-07 15:18:26.598,21.2,34.8,138
2023-12-07 15:18:25.590,21.2,34.9,138
2023-12-07 15:18:24.586,21.2,34.9,138
2023-12-07 15:18:23.579,21.2,35.0,138
2023-12-07 15:18:22.579,21.2,35.0,138
2023-12-07 15:18:21.572,21.2,35.0,138
2023-12-07 15:18:20.568,21.2,35.0,138
2023-12-07 15:18:19.560,21.2,35.0,138
2023-12-07 15:18:18.561,21.2,35.0,138
2023-12-07 15:18:17.549,21.2,35.0,138
2023-12-07 15:18:16.550,21.2,35.0,138
2023-12-07 15:18:15.542,21.2,35.0,138
2023-12-07 15:18:14.538,21.2,35.0,138
2023-12-07 15:18:13.531,21.2,34.9,138
2023-12-07 15:18:12.531,21.2,34.9,138
2023-12-07 15:18:11.524,21.2,34.9,138
2023-12-07 15:18:10.520,21.2,34.9,138
2023-12-07 15:18:09.512,21.1,34.8,138
2023-12-07 15:18:08.509,21.1,34.8,139
2023-12-07 15:18:07.501,21.2,34.9,139
2023-12-07 15:18:06.501,21.2,34.9,139
2023-12-07 15:18:05.494,21.1,34.8,138
2023-12-07 15:18:04.490,21.1,34.8,138
2023-12-07 15:18:03.482,21.2,34.8,136
2023-12-07 15:18:02.483,21.2,34.8,136
2023-12-07 15:18:01.475,21.2,34.8,137
2023-12-07 15:18:00.476,21.2,34.8,138
2023-12-07 15:17:59.469,21.1,34.7,136
2023-12-07 15:17:58.465,21.1,34.7,135
2023-12-07 15:17:57.457,21.2,34.8,136
2023-12-07 15:17:56.458,21.2,34.8,136
2023-12-07 15:17:55.450,21.2,34.8,136
2023-12-07 15:17:54.447,21.2,34.8,136
2023-12-07 15:17:53.439,21.1,34.8,136
2023-12-07 15:17:52.439,21.1,34.8,137
2023-12-07 15:17:51.431,21.2,34.9,137
2023-12-07 15:17:50.428,21.2,34.9,138
2023-12-07 15:17:49.420,21.1,34.9,138
2023-12-07 15:17:48.417,21.1,34.9,138
2023-12-07 15:17:47.409,21.1,34.9,136
2023-12-07 15:17:46.409,21.1,34.9,136
2023-12-07 15:17:45.402,21.1,35.0,136
2023-12-07 15:17:44.398,21.1,35.0,137
2023-12-07 15:17:43.391,21.2,35.1,138
2023-12-07 15:17:42.391,21.2,35.1,137
2023-12-07 15:17:41.379,21.2,35.2,138
2023-12-07 15:17:40.380,21.2,35.2,138
2023-12-07 15:17:39.372,21.1,35.1,137
2023-12-07 15:17:38.369,21.1,35.1,138
2023-12-07 15:17:37.361,21.1,35.1,138
2023-12-07 15:17:36.361,21.1,35.1,138
2023-12-07 15:17:35.354,21.1,35.1,138
2023-12-07 15:17:34.350,21.1,35.1,136
2023-12-07 15:17:33.343,21.2,35.2,136
2023-12-07 15:17:32.339,21.2,35.2,138
2023-12-07 15:17:31.331,21.1,35.1,138
2023-12-07 15:17:30.332,21.1,35.1,138
2023-12-07 15:17:29.324,21.1,35.1,138
2023-12-07 15:17:28.320,21.1,35.1,138
2023-12-07 15:17:27.313,21.1,35.1,138
2023-12-07 15:17:26.309,21.1,35.1,138
2023-12-07 15:17:25.302,21.2,35.2,138
2023-12-07 15:17:24.302,21.2,35.2,137
2023-12-07 15:17:23.294,21.1,35.2,133
2023-12-07 15:17:22.291,21.1,35.2,133
2023-12-07 15:17:21.283,21.1,35.2,133
2023-12-07 15:17:20.284,21.1,35.2,134
2023-12-07 15:17:19.276,21.1,35.2,134
2023-12-07 15:17:18.273,21.1,35.2,135
2023-12-07 15:17:17.264,21.1,35.2,138
2023-12-07 15:17:16.261,21.1,35.2,138
2023-12-07 15:17:15.253,21.1,35.2,138
2023-12-07 15:17:14.254,21.1,35.2,138
2023-12-07 15:17:13.246,21.1,35.2,138
2023-12-07 15:17:12.243,21.1,35.2,138
2023-12-07 15:17:11.235,21.1,35.2,138
2023-12-07 15:17:10.235,21.1,35.2,137
2023-12-07 15:17:09.228,21.1,35.3,136
2023-12-07 15:17:08.224,21.1,35.3,138
2023-12-07 15:17:07.217,21.1,35.3,133
2023-12-07 15:17:06.213,21.1,35.3,133
2023-12-07 15:17:05.205,21.1,35.3,138
2023-12-07 15:17:04.206,21.1,35.3,139
2023-12-07 15:17:03.198,21.1,35.2,139
2023-12-07 15:17:02.195,21.1,35.2,139
2023-12-07 15:17:01.187,21.1,35.2,139
2023-12-07 15:17:00.191,21.1,35.2,139
2023-12-07 15:16:59.184,21.1,35.1,138
2023-12-07 15:16:58.180,21.1,35.1,139
2023-12-07 15:16:57.172,21.1,35.1,138
2023-12-07 15:16:56.169,21.1,35.1,128
2023-12-07 15:16:55.161,21.1,35.0,138
2023-12-07 15:16:54.162,21.1,35.0,139
2023-12-07 15:16:53.154,21.1,34.8,139
2023-12-07 15:16:52.151,21.1,34.8,138
2023-12-07 15:16:51.143,21.1,34.8,138
2023-12-07 15:16:50.139,21.1,34.8,138
2023-12-07 15:16:49.131,21.1,34.8,138
2023-12-07 15:16:48.132,21.1,34.8,138
2023-12-07 15:16:47.124,21.1,34.8,139
2023-12-07 15:16:46.121,21.1,34.8,133
2023-12-07 15:16:45.113,21.1,34.8,128
2023-12-07 15:16:44.113,21.1,34.8,134
2023-12-07 15:16:43.105,21.1,34.9,134
2023-12-07 15:16:42.102,21.1,34.9,133
2023-12-07 15:16:41.094,21.1,34.9,133
2023-12-07 15:16:40.091,21.1,34.9,136
2023-12-07 15:16:39.083,21.1,35.0,136
2023-12-07 15:16:38.083,21.1,35.0,136
2023-12-07 15:16:37.076,21.1,35.0,136
2023-12-07 15:16:36.073,21.1,35.0,136
2023-12-07 15:16:35.064,21.1,35.0,134
2023-12-07 15:16:34.065,21.1,35.0,135
2023-12-07 15:16:33.054,21.1,35.0,136
2023-12-07 15:16:32.054,21.1,35.0,138
2023-12-07 15:16:31.047,21.1,35.1,138
2023-12-07 15:16:30.043,21.1,35.1,138
2023-12-07 15:16:29.035,21.1,35.1,138
2023-12-07 15:16:28.036,21.1,35.1,138
2023-12-07 15:16:27.028,21.1,35.0,136
2023-12-07 15:16:26.024,21.1,35.0,136
2023-12-07 15:16:25.017,21.1,35.0,135
2023-12-07 15:16:24.013,21.1,35.0,136
2023-12-07 15:16:23.006,21.1,35.0,136
2023-12-07 15:16:22.006,21.1,35.0,136
2023-12-07 15:16:20.998,21.1,35.0,136
2023-12-07 15:16:19.995,21.1,35.0,136
2023-12-07 15:16:18.987,21.1,35.0,136
2023-12-07 15:16:17.987,21.1,35.0,136
2023-12-07 15:16:16.976,21.1,35.0,136
2023-12-07 15:16:15.976,21.1,35.0,136
2023-12-07 15:16:14.968,21.1,35.0,136
2023-12-07 15:16:13.965,21.1,35.0,136
2023-12-07 15:16:12.957,21.1,34.9,136
2023-12-07 15:16:11.958,21.1,34.9,136
2023-12-07 15:16:10.950,21.1,34.9,136
2023-12-07 15:16:09.946,21.1,34.9,137
2023-12-07 15:16:08.939,21.1,34.9,137
2023-12-07 15:16:07.936,21.1,34.9,137
2023-12-07 15:16:06.928,21.1,34.9,138
2023-12-07 15:16:05.928,21.1,34.9,137
2023-12-07 15:16:04.920,21.1,34.8,136
2023-12-07 15:16:03.916,21.1,34.8,136
2023-12-07 15:16:02.909,21.1,34.8,136
2023-12-07 15:16:01.909,21.1,34.8,134
2023-12-07 15:16:00.898,21.1,34.8,134
2023-12-07 15:15:59.902,21.1,34.8,136
2023-12-07 15:15:58.894,21.1,34.8,136
2023-12-07 15:15:57.890,21.1,34.8,136
2023-12-07 15:15:56.883,21.1,34.8,137
2023-12-07 15:15:55.884,21.1,34.8,138
2023-12-07 15:15:54.876,21.1,34.7,138
2023-12-07 15:15:53.873,21.1,34.7,138
2023-12-07 15:15:52.864,21.1,34.7,138
2023-12-07 15:15:51.861,21.1,34.7,138
2023-12-07 15:15:50.854,21.1,34.7,138
2023-12-07 15:15:49.854,21.1,34.7,137
2023-12-07 15:15:48.846,21.1,34.7,137
2023-12-07 15:15:47.843,21.1,34.7,138
2023-12-07 15:15:46.835,21.1,34.7,138
2023-12-07 15:15:45.835,21.1,34.7,138
2023-12-07 15:15:44.823,21.1,34.6,138
2023-12-07 15:15:43.824,21.1,34.6,138
2023-12-07 15:15:42.816,21.1,34.6,137
2023-12-07 15:15:41.813,21.1,34.6,137
2023-12-07 15:15:40.805,21.1,34.6,137
2023-12-07 15:15:39.805,21.1,34.6,138
2023-12-07 15:15:38.798,21.1,34.6,137
2023-12-07 15:15:37.795,21.1,34.6,135
2023-12-07 15:15:36.786,21.1,34.6,134
2023-12-07 15:15:35.783,21.1,34.6,134
2023-12-07 15:15:34.775,21.1,34.6,135
2023-12-07 15:15:33.776,21.1,34.6,134
2023-12-07 15:15:32.768,21.1,34.6,135
2023-12-07 15:15:31.764,21.1,34.6,135
2023-12-07 15:15:30.757,21.2,34.6,135
2023-12-07 15:15:29.754,21.2,34.6,134
2023-12-07 15:15:28.746,21.1,34.6,135
2023-12-07 15:15:27.746,21.1,34.6,135
2023-12-07 15:15:26.738,21.1,34.6,136
2023-12-07 15:15:25.735,21.1,34.6,136
2023-12-07 15:15:24.727,21.1,34.6,136
2023-12-07 15:15:23.728,21.1,34.6,135
2023-12-07 15:15:22.720,21.1,34.6,134
2023-12-07 15:15:21.717,21.1,34.6,135
2023-12-07 15:15:20.709,21.1,34.6,135
2023-12-07 15:15:19.705,21.1,34.6,135
2023-12-07 15:15:18.697,21.1,34.7,136
2023-12-07 15:15:17.698,21.1,34.7,135
2023-12-07 15:15:16.690,21.1,34.7,136
2023-12-07 15:15:15.687,21.1,34.7,136
2023-12-07 15:15:14.679,21.1,34.7,135
2023-12-07 15:15:13.675,21.1,34.7,135
2023-12-07 15:15:12.668,21.1,34.7,138
2023-12-07 15:15:11.668,21.1,34.7,138
2023-12-07 15:15:10.661,21.1,34.7,138
2023-12-07 15:15:09.658,21.1,34.7,138
2023-12-07 15:15:08.650,21.1,34.7,139
2023-12-07 15:15:07.646,21.1,34.7,139
2023-12-07 15:15:06.639,21.1,34.7,139
2023-12-07 15:15:05.639,21.1,34.7,138
2023-12-07 15:15:04.631,21.1,34.7,139
2023-12-07 15:15:03.627,21.1,34.7,138
2023-12-07 15:15:02.620,21.1,34.8,138
2023-12-07 15:15:01.620,21.1,34.8,138
2023-12-07 15:15:00.609,21.2,34.9,138
2023-12-07 15:14:59.613,21.2,34.9,138
2023-12-07 15:14:58.605,21.1,34.9,138
2023-12-07 15:14:57.602,21.1,34.9,138
2023-12-07 15:14:56.594,21.1,34.9,138
2023-12-07 15:14:55.595,21.1,34.9,138
2023-12-07 15:14:54.587,21.1,34.9,138
2023-12-07 15:14:53.583,21.1,34.9,138
2023-12-07 15:14:52.576,21.1,34.9,138
2023-12-07 15:14:51.572,21.1,34.9,138
2023-12-07 15:14:50.565,21.1,34.9,138
2023-12-07 15:14:49.565,21.1,34.9,138
2023-12-07 15:14:48.557,21.2,35.0,138
2023-12-07 15:14:47.554,21.2,35.0,138
2023-12-07 15:14:46.546,21.1,34.9,138
2023-12-07 15:14:45.546,21.1,34.9,139
2023-12-07 15:14:44.535,21.1,34.9,139
2023-12-07 15:14:43.535,21.1,34.9,139
2023-12-07 15:14:42.528,21.2,35.0,139
2023-12-07 15:14:41.524,21.2,35.0,139
2023-12-07 15:14:40.516,21.2,35.0,138
2023-12-07 15:14:39.517,21.2,35.0,138
2023-12-07 15:14:38.509,21.1,34.9,139
2023-12-07 15:14:37.506,21.1,34.9,139
2023-12-07 15:14:36.498,21.1,34.9,139
2023-12-07 15:14:35.495,21.1,34.9,138
2023-12-07 15:14:34.487,21.1,34.9,138
2023-12-07 15:14:33.487,21.1,34.9,139
2023-12-07 15:14:32.479,21.2,35.0,138
2023-12-07 15:14:31.476,21.2,35.0,137
2023-12-07 15:14:30.468,21.2,35.0,137
2023-12-07 15:14:29.469,21.2,35.0,137
2023-12-07 15:14:28.457,21.1,34.9,138
2023-12-07 15:14:27.457,21.1,34.9,136
2023-12-07 15:14:26.450,21.1,34.9,136
2023-12-07 15:14:25.446,21.1,34.9,132
2023-12-07 15:14:24.438,21.1,34.8,140
2023-12-07 15:14:23.439,21.1,34.8,141
2023-12-07 15:14:22.431,21.1,34.8,141
2023-12-07 15:14:21.427,21.1,34.8,141
2023-12-07 15:14:20.420,21.1,34.8,141
2023-12-07 15:14:19.416,21.1,34.8,140
2023-12-07 15:14:18.409,21.1,34.8,141
2023-12-07 15:14:17.409,21.1,34.8,142
2023-12-07 15:14:16.401,21.1,34.9,143
2023-12-07 15:14:15.398,21.1,34.9,143
2023-12-07 15:14:14.391,21.1,34.9,142
2023-12-07 15:14:13.391,21.1,34.9,141
2023-12-07 15:14:12.383,21.2,35.0,141
2023-12-07 15:14:11.379,21.2,35.0,141
2023-12-07 15:14:10.372,21.1,35.0,140
2023-12-07 15:14:09.368,21.1,35.0,141
2023-12-07 15:14:08.360,21.1,35.0,141
2023-12-07 15:14:07.361,21.1,35.0,141
2023-12-07 15:14:06.354,21.2,35.1,140
2023-12-07 15:14:05.350,21.2,35.1,141
2023-12-07 15:14:04.342,21.1,35.0,141
2023-12-07 15:14:03.343,21.1,35.0,141
2023-12-07 15:14:02.331,21.1,35.0,143
2023-12-07 15:14:01.331,21.1,35.0,141
2023-12-07 15:14:00.323,21.1,35.0,139
2023-12-07 15:13:59.324,21.1,35.0,142
2023-12-07 15:13:58.316,21.2,35.0,140
2023-12-07 15:13:57.316,21.2,35.0,141
2023-12-07 15:13:56.309,21.1,34.8,140
2023-12-07 15:13:55.305,21.1,34.8,142
2023-12-07 15:13:54.297,21.1,34.8,142
2023-12-07 15:13:53.294,21.1,34.8,141
2023-12-07 15:13:52.286,21.1,34.8,141
2023-12-07 15:13:51.287,21.1,34.8,141
2023-12-07 15:13:50.279,21.1,34.8,140
2023-12-07 15:13:49.276,21.1,34.8,140
2023-12-07 15:13:48.268,21.1,34.8,140
2023-12-07 15:13:47.269,21.1,34.8,140
2023-12-07 15:13:46.260,21.1,34.7,141
2023-12-07 15:13:45.257,21.1,34.7,140
2023-12-07 15:13:44.250,21.1,34.7,138
2023-12-07 15:13:43.246,21.1,34.7,137
2023-12-07 15:13:42.239,21.1,34.7,138
2023-12-07 15:13:41.239,21.1,34.7,134
2023-12-07 15:13:40.231,21.1,34.6,134
2023-12-07 15:13:39.227,21.1,34.6,135
2023-12-07 15:13:38.220,21.1,34.6,136
2023-12-07 15:13:37.216,21.1,34.6,135
2023-12-07 15:13:36.209,21.1,34.6,134
2023-12-07 15:13:35.209,21.1,34.6,138
2023-12-07 15:13:34.201,21.1,34.6,139
2023-12-07 15:13:33.198,21.1,34.6,141
2023-12-07 15:13:32.190,21.1,34.5,141
2023-12-07 15:13:31.191,21.1,34.5,139
2023-12-07 15:13:30.179,21.1,34.5,140
2023-12-07 15:13:29.179,21.1,34.5,141
2023-12-07 15:13:28.171,21.1,34.5,141
2023-12-07 15:13:27.168,21.1,34.5,141
2023-12-07 15:13:26.160,21.1,34.5,138
2023-12-07 15:13:25.161,21.1,34.5,141
2023-12-07 15:13:24.153,21.1,34.4,140
2023-12-07 15:13:23.149,21.1,34.4,142
2023-12-07 15:13:22.142,21.1,34.4,142
2023-12-07 15:13:21.138,21.1,34.4,143
